url,source_path,http_status,canonical,title,page_type,og_image,twitter_image,image_filename,image_http,image_w,image_h,og_image_alt,in_sitemap,robots,unique_image,in_batch_27,classification,exclusion_reason,recommended_action,image_shared_by
https://ambisecure.ambimat.com/resources/tools/cert-chain/,resources/tools/cert-chain/index.html,200,https://ambisecure.ambimat.com/resources/tools/cert-chain/,Certificate Chain Viewer — AmbiSecure | Inspect a PEM bundle,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cert-chain-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cert-chain-1200x630.png,ambisecure-resources-tools-cert-chain-1200x630.png,200,1200,630,"Leaf, intermediate and self-looping root cards joined by subject-issuer name links, with a dashed gap marking the missing intermediate that breaks TLS chains.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/binary-calculator/,resources/tools/binary-calculator/index.html,200,https://ambisecure.ambimat.com/resources/tools/binary-calculator/,Binary Calculator — AmbiSecure | bitwise ops & base converter,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-binary-calculator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-binary-calculator-1200x630.png,ambisecure-resources-tools-binary-calculator-1200x630.png,200,1200,630,"Concept art for the AmbiSecure binary calculator: a value read at once in four bases beside a bitwise panel, with width masking and two's-complement views.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/iso7816-cla/,resources/tools/iso7816-cla/index.html,200,https://ambisecure.ambimat.com/resources/tools/iso7816-cla/,ISO 7816-4 CLA Decoder — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-cla-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-cla-1200x630.png,ambisecure-resources-tools-iso7816-cla-1200x630.png,200,1200,630,"A single ISO 7816-4 CLA byte magnified into bit cells, showing how a card learns the class, secure-messaging state, chaining and logical channel.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/secure-messaging-viz/,resources/tools/secure-messaging-viz/index.html,200,https://ambisecure.ambimat.com/resources/tools/secure-messaging-viz/,Secure Messaging Field Visualizer — AmbiSecure | ISO 7816-4 §6,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-secure-messaging-viz-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-secure-messaging-viz-1200x630.png,ambisecure-resources-tools-secure-messaging-viz-1200x630.png,200,1200,630,"An SM-wrapped APDU body opened into its BER-TLV data objects, showing where the cryptogram, expected length, status and MAC sit under ISO 7816-4.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/base64url/,resources/tools/base64url/index.html,200,https://ambisecure.ambimat.com/resources/tools/base64url/,Base64URL Converter — AmbiSecure | RFC 4648 §5,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64url-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64url-1200x630.png,ambisecure-resources-tools-base64url-1200x630.png,200,1200,630,"A WebAuthn credentialId fanned into base64url, base64, hex and UTF-8 lanes, showing the RFC 4648 section 5 alphabet FIDO2 and JOSE use — decoded in the browser.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/cose-key/,resources/tools/cose-key/index.html,200,https://ambisecure.ambimat.com/resources/tools/cose-key/,COSE Key Inspector — AmbiSecure | RFC 8152 / WebAuthn,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cose-key-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cose-key-1200x630.png,ambisecure-resources-tools-cose-key-1200x630.png,200,1200,630,"A CBOR blob unfolding into COSE_Key rows keyed by small integers, carrying a WebAuthn credentialPublicKey into AmbiSecure's local decoder — public key only.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/utf8/,resources/tools/utf8/index.html,200,https://ambisecure.ambimat.com/resources/tools/utf8/,UTF-8 Inspector — AmbiSecure | Show codepoints & bytes per character,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-utf8-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-utf8-1200x630.png,ambisecure-resources-tools-utf8-1200x630.png,200,1200,630,"Per-character stack showing ASCII at one byte, an accented letter as C3 A9 and an emoji at four bytes, plus a flagged BOM row, inspected locally in the browser.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/iso14443-frame/,resources/tools/iso14443-frame/index.html,200,https://ambisecure.ambimat.com/resources/tools/iso14443-frame/,ISO/IEC 14443 Frame Explorer — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-frame-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-frame-1200x630.png,ambisecure-resources-tools-iso14443-frame-1200x630.png,200,1200,630,"Contactless frames from ISO/IEC 14443 laid out byte by byte — ATQA, SAK, RATS and PCB blocks — decoded locally by an AmbiSecure engineering tool.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/scp03-helper/,resources/tools/scp03-helper/index.html,200,https://ambisecure.ambimat.com/resources/tools/scp03-helper/,SCP03 Helper — AmbiSecure | session keys & cryptogram calculator,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-scp03-helper-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-scp03-helper-1200x630.png,ambisecure-resources-tools-scp03-helper-1200x630.png,200,1200,630,"AmbiSecure SCP03 helper deriving S-ENC, S-MAC and S-RMAC plus both cryptograms from static keys and a host||card context using AES-CMAC in the browser.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/iso14443-ref/,resources/tools/iso14443-ref/index.html,200,https://ambisecure.ambimat.com/resources/tools/iso14443-ref/,ISO/IEC 14443 Quick Reference — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-ref-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso14443-ref-1200x630.png,ambisecure-resources-tools-iso14443-ref-1200x630.png,200,1200,630,"Layered view of the ISO/IEC 14443 contactless stack, from RF signalling to T=CL blocks, with the anti-collision ladder that narrows the field to a single card.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/uid-analyzer/,resources/tools/uid-analyzer/index.html,200,https://ambisecure.ambimat.com/resources/tools/uid-analyzer/,UID Analyzer — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-uid-analyzer-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-uid-analyzer-1200x630.png,ambisecure-resources-tools-uid-analyzer-1200x630.png,200,1200,630,"AmbiSecure UID analyzer visual: an ISO/IEC 14443 Type A card broadcasting 4-, 7- and 10-byte UIDs during anti-collision, with random 0x08 IDs distinguished.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/passkey-flow-viz/,resources/tools/passkey-flow-viz/index.html,200,https://ambisecure.ambimat.com/resources/tools/passkey-flow-viz/,Passkey Flow Visualizer — AmbiSecure | Registration & authentication,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-passkey-flow-viz-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-passkey-flow-viz-1200x630.png,ambisecure-resources-tools-passkey-flow-viz-1200x630.png,200,1200,630,"Three-lane WebAuthn ceremony walkthrough from AmbiSecure across relying party, browser and authenticator, with the private key sealed inside the authenticator.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/apdu-parser/,resources/tools/apdu-parser/index.html,200,https://ambisecure.ambimat.com/resources/tools/apdu-parser/,APDU Parser — ISO 7816-4 command & response | AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-parser-1200x630.png,ambisecure-resources-tools-apdu-parser-1200x630.png,200,1200,630,"AmbiSecure APDU parser visual splitting a SELECT command into header, AID data and a 9000 or 6A82 status word returned by the card, all parsed in the browser.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/byte-offset-calculator/,resources/tools/byte-offset-calculator/index.html,200,https://ambisecure.ambimat.com/resources/tools/byte-offset-calculator/,Byte Offset Calculator — AmbiSecure | hex offset & field inspector,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-byte-offset-calculator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-byte-offset-calculator-1200x630.png,ambisecure-resources-tools-byte-offset-calculator-1200x630.png,200,1200,630,"Planned AmbiSecure visual: a hex dump with decimal, hex and 1-based offset gutters plus ASCII preview, one slice bracketed and read in both byte orders.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/ieee-1609-2-parser/,resources/tools/ieee-1609-2-parser/index.html,200,https://ambisecure.ambimat.com/resources/tools/ieee-1609-2-parser/,IEEE 1609.2 V2X Certificate Parser — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ieee-1609-2-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ieee-1609-2-parser-1200x630.png,ambisecure-resources-tools-ieee-1609-2-parser-1200x630.png,200,1200,630,"Field tree unrolled from a COER-encoded 1609.2 certificate in AmbiSecure's in-browser parser, showing issuer, validity and key indicator — no signature check.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/tmac-visualizer/,resources/tools/tmac-visualizer/index.html,200,https://ambisecure.ambimat.com/resources/tools/tmac-visualizer/,Transaction MAC Field Visualizer — AmbiSecure | DESFire EV2/EV3,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-tmac-visualizer-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-tmac-visualizer-1200x630.png,ambisecure-resources-tools-tmac-visualizer-1200x630.png,200,1200,630,"The DESFire EV2 Transaction MAC field split into its 4-byte TMC counter and 8-byte TMV, the pair a transit backend reconciles after every commit.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/iso7816-ref/,resources/tools/iso7816-ref/index.html,200,https://ambisecure.ambimat.com/resources/tools/iso7816-ref/,ISO/IEC 7816 Quick Reference — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-ref-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iso7816-ref-1200x630.png,ambisecure-resources-tools-iso7816-ref-1200x630.png,200,1200,630,"AmbiSecure quick-reference card visual covering the four ISO/IEC 7816-4 APDU cases, CLA bit meanings including secure messaging, and common INS byte values.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/base64/,resources/tools/base64/index.html,200,https://ambisecure.ambimat.com/resources/tools/base64/,Base64 Encoder / Decoder — standard & URL-safe,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64-1200x630.png,ambisecure-resources-tools-base64-1200x630.png,200,1200,630,"Two-column comparison of standard base64 against base64url, contrasting their alphabets, padding and RFC 4648 sections.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/desfire-status/,resources/tools/desfire-status/index.html,200,https://ambisecure.ambimat.com/resources/tools/desfire-status/,DESFire Status Decoder — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-status-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-status-1200x630.png,ambisecure-resources-tools-desfire-status-1200x630.png,200,1200,630,"Searchable DESFire status-byte table from AmbiSecure contrasting 00 success, AF chained response and AE authentication state, as a static in-browser reference.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/apdu-script-validator/,resources/tools/apdu-script-validator/index.html,200,https://ambisecure.ambimat.com/resources/tools/apdu-script-validator/,APDU Script Validator — AmbiSecure | ISO 7816-4 case 1-4,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-script-validator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-script-validator-1200x630.png,ambisecure-resources-tools-apdu-script-validator-1200x630.png,200,1200,630,"A multi-line APDU script checked line by line for ISO 7816-4 case shape, with no card, no reader and no execution behind the AmbiSecure verdicts.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/crc-calculator/,resources/tools/crc-calculator/index.html,200,https://ambisecure.ambimat.com/resources/tools/crc-calculator/,CRC Calculator — AmbiSecure | 70+ CRC presets & custom polynomials,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-crc-calculator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-crc-calculator-1200x630.png,ambisecure-resources-tools-crc-calculator-1200x630.png,200,1200,630,"Six dials — width, poly, init, RefIn, RefOut, XorOut — feeding one shift-register engine with a live check badge for 123456789 in AmbiSecure's CRC calculator.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/emv-tag-dict/,resources/tools/emv-tag-dict/index.html,200,https://ambisecure.ambimat.com/resources/tools/emv-tag-dict/,EMV Tag Dictionary — AmbiSecure | filterable directory,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-emv-tag-dict-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-emv-tag-dict-1200x630.png,ambisecure-resources-tools-emv-tag-dict-1200x630.png,200,1200,630,"Filterable directory of EMV BER-TLV tags on AmbiSecure, with a search field narrowing rows like 4F, 82 and 9F26 down to the ones an implementer needs.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/iccid-decoder/,resources/tools/iccid-decoder/index.html,200,https://ambisecure.ambimat.com/resources/tools/iccid-decoder/,ICCID Decoder — AmbiSecure | SIM card number & Luhn validator,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iccid-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-iccid-decoder-1200x630.png,ambisecure-resources-tools-iccid-decoder-1200x630.png,200,1200,630,"E.118 digit strip on a SIM splitting into MII 89, country code, issuer and Luhn digit in AmbiSecure's offline decoder for the card's own serial.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/v2x-cert-chain-validator/,resources/tools/v2x-cert-chain-validator/index.html,200,https://ambisecure.ambimat.com/resources/tools/v2x-cert-chain-validator/,V2X Certificate Chain Validator — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-v2x-cert-chain-validator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-v2x-cert-chain-validator-1200x630.png,ambisecure-resources-tools-v2x-cert-chain-validator-1200x630.png,200,1200,630,"Three IEEE 1609.2 certificates stacked as COER blocks, linked upward by HashedId8 digests — AmbiSecure's structural check, not signature verification.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/atr-parser/,resources/tools/atr-parser/index.html,200,https://ambisecure.ambimat.com/resources/tools/atr-parser/,ATR Parser — decode ISO/IEC 7816-3 Answer-To-Reset,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-atr-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-atr-parser-1200x630.png,ambisecure-resources-tools-atr-parser-1200x630.png,200,1200,630,"AmbiSecure ATR parser diagram showing a smart card emitting TS, T0, TA1, TD1 and historical bytes at reset, decoded in-browser to reveal protocol and timing.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/scp03-walkthrough/,resources/tools/scp03-walkthrough/index.html,200,https://ambisecure.ambimat.com/resources/tools/scp03-walkthrough/,SCP03 Session Walkthrough — AmbiSecure (Educational),tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-scp03-walkthrough-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-scp03-walkthrough-1200x630.png,ambisecure-resources-tools-scp03-walkthrough-1200x630.png,200,1200,630,"Ladder diagram of a GlobalPlatform SCP03 handshake between host and secure element, where challenges cross the link but static AES keys never do.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/sha-hash-generator/,resources/tools/sha-hash-generator/index.html,200,https://ambisecure.ambimat.com/resources/tools/sha-hash-generator/,"SHA Hash Generator — AmbiSecure | SHA-1/256/384/512, hex & Base64",tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-sha-hash-generator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-sha-hash-generator-1200x630.png,ambisecure-resources-tools-sha-hash-generator-1200x630.png,200,1200,630,"Diagram of AmbiSecure's client-side SHA tool: one byte stream fanning into SHA-1/256/384/512 rails, rendered as hex and Base64, with no network path out.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/gp-status/,resources/tools/gp-status/index.html,200,https://ambisecure.ambimat.com/resources/tools/gp-status/,GlobalPlatform Status Reference — AmbiSecure | Card & app lifecycle,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-gp-status-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-gp-status-1200x630.png,ambisecure-resources-tools-gp-status-1200x630.png,200,1200,630,"GlobalPlatform lifecycle reference from AmbiSecure tracing a card from OP_READY through SECURED to irreversible TERMINATED, alongside the applet state track.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/credential-id/,resources/tools/credential-id/index.html,200,https://ambisecure.ambimat.com/resources/tools/credential-id/,Credential ID Inspector — AmbiSecure | WebAuthn diagnostic,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-credential-id-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-credential-id-1200x630.png,ambisecure-resources-tools-credential-id-1200x630.png,200,1200,630,"AmbiSecure credential ID inspector contrasting a short discoverable WebAuthn credentialId with a long wrapped-key blob, both opaque to the relying party.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/challenge-viewer/,resources/tools/challenge-viewer/index.html,200,https://ambisecure.ambimat.com/resources/tools/challenge-viewer/,WebAuthn Challenge Viewer — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-challenge-viewer-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-challenge-viewer-1200x630.png,ambisecure-resources-tools-challenge-viewer-1200x630.png,200,1200,630,"Byte grid and entropy gauge from the AmbiSecure WebAuthn challenge viewer, contrasting CSPRNG output with predictable challenges that let signatures replay.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/desfire-file-settings/,resources/tools/desfire-file-settings/index.html,200,https://ambisecure.ambimat.com/resources/tools/desfire-file-settings/,DESFire File Settings Parser — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-file-settings-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-file-settings-1200x630.png,ambisecure-resources-tools-desfire-file-settings-1200x630.png,200,1200,630,"GetFileSettings response branching by DESFire file type in AmbiSecure's parser, revealing comms mode and the access rights guarding each file.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/xml-formatter/,resources/tools/xml-formatter/index.html,200,https://ambisecure.ambimat.com/resources/tools/xml-formatter/,XML Formatter and Validator — AmbiSecure | pretty-print XML,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-xml-formatter-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-xml-formatter-1200x630.png,ambisecure-resources-tools-xml-formatter-1200x630.png,200,1200,630,"AmbiSecure XML tool concept art: minified markup entering the browser DOMParser, indented output returned, and a DTD external-entity fetch cut off in-browser.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/json-validator/,resources/tools/json-validator/index.html,200,https://ambisecure.ambimat.com/resources/tools/json-validator/,JSON Validator — AmbiSecure | syntax & JSON Schema checker,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-validator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-json-validator-1200x630.png,ambisecure-resources-tools-json-validator-1200x630.png,200,1200,630,"A JSON instance with a caret pinned to the exact failing character beside a rail of schema violations addressed by JSON Pointer, checked inside the browser.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/asn1-parser/,resources/tools/asn1-parser/index.html,200,https://ambisecure.ambimat.com/resources/tools/asn1-parser/,ASN.1 BER/DER Parser — AmbiSecure | Walk any ASN.1 structure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-asn1-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-asn1-parser-1200x630.png,ambisecure-resources-tools-asn1-parser-1200x630.png,200,1200,630,"AmbiSecure ASN.1 BER/DER parser concept: a PEM block opening into a typed tree of SEQUENCE, INTEGER, OID and OCTET STRING nodes decoded entirely client-side.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/cmac-length/,resources/tools/cmac-length/index.html,200,https://ambisecure.ambimat.com/resources/tools/cmac-length/,CMAC Length Calculator — AmbiSecure | NIST SP 800-38B,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cmac-length-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cmac-length-1200x630.png,ambisecure-resources-tools-cmac-length-1200x630.png,200,1200,630,"A message length bar split into cipher blocks with a padded tail, showing how CMAC picks subkey K1 or K2 and how implementers truncate the output.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/url-encoder/,resources/tools/url-encoder/index.html,200,https://ambisecure.ambimat.com/resources/tools/url-encoder/,URL Encoder and Decoder — AmbiSecure | percent-encoding tool,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-url-encoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-url-encoder-1200x630.png,ambisecure-resources-tools-url-encoder-1200x630.png,200,1200,630,"A dissected URL bar with delimiters lit, contrasting a query value safely escaped by component encoding against the same value breaking out under encodeURI.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/pem-der/,resources/tools/pem-der/index.html,200,https://ambisecure.ambimat.com/resources/tools/pem-der/,PEM ↔ DER Converter — client-side | AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-pem-der-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-pem-der-1200x630.png,ambisecure-resources-tools-pem-der-1200x630.png,200,1200,630,"One DER byte-run shown as raw hex and as base64 armour with an equals sign between: AmbiSecure's converter swaps the container, never the content.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/desfire-access-rights/,resources/tools/desfire-access-rights/index.html,200,https://ambisecure.ambimat.com/resources/tools/desfire-access-rights/,DESFire Access-Rights Decoder — AmbiSecure,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-access-rights-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-access-rights-1200x630.png,ambisecure-resources-tools-desfire-access-rights-1200x630.png,200,1200,630,"A DESFire 16-bit access word splitting into four key references, showing how AmbiSecure's decoder reveals which key each file operation requires.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
https://ambisecure.ambimat.com/resources/tools/x509-viewer/,resources/tools/x509-viewer/index.html,200,https://ambisecure.ambimat.com/resources/tools/x509-viewer/,X.509 Certificate Viewer — decode certs in-browser,tool,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-x509-viewer-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-x509-viewer-1200x630.png,ambisecure-resources-tools-x509-viewer-1200x630.png,200,1200,630,"An X.509 certificate fanned open into subject, validity, key and extension chips in AmbiSecure's in-browser viewer — it reads assertions, it does not trust them.",True,,True,True,PREVIOUSLY_COMPLETED,,"None — approved 27-image batch, leave unchanged",1
